Month,Customer ID,Customer,Tier,Industry,Service Type,Tickets,Resolved Tickets,Tickets With Outcome,Breached Tickets,SLA Compliance Pct,P50 Resolution Hours,Avg Target Utilisation
2026-05-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Business Voice (SIP),129,129,129,19,85.27,9.39,0.63
2026-05-01,CUST-014,Riverbend Polytechnic,Platinum,Education,SD-WAN,146,146,146,39,73.29,18.33,0.968
2026-05-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Managed Security,25,25,25,0,100.0,6.9,0.334
2026-05-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Managed Cloud,46,46,46,4,91.3,9.61,0.685
2026-05-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,SD-WAN,133,133,133,19,85.71,11.16,0.692
2026-05-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Dedicated Internet,133,133,133,13,90.23,6.13,0.54
2026-05-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Business Voice (SIP),75,75,75,5,93.33,9.3,0.435
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,SD-WAN,33,33,33,7,78.79,26.79,0.574
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,Dedicated Internet,43,43,43,6,86.05,17.01,0.448
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,Managed Cloud,28,28,28,0,100.0,12.17,0.228
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,Business Voice (SIP),16,16,16,0,100.0,21.45,0.347
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,MPLS WAN,10,10,10,0,100.0,22.1,0.302
2026-05-01,CUST-016,Redwood Learning Trust,Silver,Education,Managed Security,8,8,8,0,100.0,19.6,0.365
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,Managed Cloud,12,12,12,2,83.33,18.87,0.488
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,Dedicated Internet,53,53,53,3,94.34,15.22,0.506
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,MPLS WAN,23,23,23,3,86.96,23.49,0.596
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,Managed Security,14,14,14,0,100.0,11.44,0.241
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,SD-WAN,48,48,48,10,79.17,32.4,0.784
2026-05-01,CUST-017,Coastal Energy,Gold,Energy,Business Voice (SIP),38,38,38,4,89.47,19.37,0.489
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,Managed Cloud,19,19,19,0,100.0,11.2,0.333
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,Business Voice (SIP),68,68,68,10,85.29,24.34,0.678
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,SD-WAN,62,62,62,8,87.1,22.07,0.72
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,Dedicated Internet,25,25,25,0,100.0,17.72,0.403
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,MPLS WAN,65,65,65,3,95.38,15.99,0.453
2026-05-01,CUST-018,Granite Power Co-op,Gold,Energy,Managed Security,37,37,37,1,97.3,15.61,0.407
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,SD-WAN,82,82,82,12,85.37,23.96,0.614
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Managed Security,42,42,42,3,92.86,5.18,0.359
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Business Voice (SIP),63,63,63,4,93.65,15.66,0.47
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,MPLS WAN,47,47,47,10,78.72,22.75,0.676
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Managed Cloud,26,26,26,3,88.46,26.8,0.622
2026-05-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Dedicated Internet,42,42,42,7,83.33,24.26,0.875
2026-05-01,CUST-020,Orchard Distribution,Silver,Logistics,Dedicated Internet,37,37,37,8,78.38,26.86,0.603
2026-05-01,CUST-020,Orchard Distribution,Silver,Logistics,Managed Cloud,1,1,1,0,100.0,106.19,0.885
2026-05-01,CUST-020,Orchard Distribution,Silver,Logistics,Business Voice (SIP),34,34,34,7,79.41,37.66,0.641
2026-05-01,CUST-020,Orchard Distribution,Silver,Logistics,MPLS WAN,1,1,1,0,100.0,16.88,0.141
2026-05-01,CUST-020,Orchard Distribution,Silver,Logistics,Managed Security,3,3,3,0,100.0,22.08,0.342
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,Managed Cloud,47,47,47,4,91.49,17.1,0.444
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,SD-WAN,116,116,116,19,83.62,24.87,0.664
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,MPLS WAN,18,18,18,4,77.78,22.47,0.707
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,Business Voice (SIP),68,68,68,7,89.71,21.86,0.557
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,Dedicated Internet,76,76,76,4,94.74,13.82,0.441
2026-05-01,CUST-021,Keystone Distribution,Gold,Logistics,Managed Security,29,29,29,6,79.31,14.49,0.725
2026-05-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Dedicated Internet,31,31,31,7,77.42,35.6,0.661
2026-05-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Business Voice (SIP),18,18,18,4,77.78,24.94,0.654
2026-05-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Managed Cloud,21,21,21,1,95.24,31.27,0.552
2026-05-01,CUST-022,Ironwood Health Network,Silver,Healthcare,MPLS WAN,7,7,7,1,85.71,22.05,0.788
2026-05-01,CUST-022,Ironwood Health Network,Silver,Healthcare,SD-WAN,25,25,25,7,72.0,39.0,0.775
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,Managed Security,26,26,26,0,100.0,24.13,0.357
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,Business Voice (SIP),32,32,32,3,90.63,38.08,0.523
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,Dedicated Internet,47,47,47,9,80.85,33.57,0.69
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,SD-WAN,38,38,38,5,86.84,36.2,0.683
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,Managed Cloud,34,34,34,3,91.18,36.66,0.437
2026-05-01,CUST-023,Silverline Learning Trust,Bronze,Education,MPLS WAN,12,12,12,4,66.67,105.93,0.816
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,Business Voice (SIP),79,79,79,15,81.01,13.21,0.674
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,MPLS WAN,7,7,7,2,71.43,34.09,0.876
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,SD-WAN,41,41,41,12,70.73,34.98,0.819
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,Managed Cloud,62,62,62,5,91.94,19.73,0.486
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,Managed Security,29,29,29,3,89.66,17.93,0.592
2026-05-01,CUST-024,Cascadia Academy,Gold,Education,Dedicated Internet,116,116,116,27,76.72,30.67,0.866
2026-05-01,CUST-025,Cedar Marketplaces,Bronze,Retail,MPLS WAN,5,5,5,3,40.0,103.67,1.384
2026-05-01,CUST-025,Cedar Marketplaces,Bronze,Retail,SD-WAN,24,23,24,9,62.5,60.41,0.94
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,SD-WAN,82,82,82,17,79.27,24.07,0.694
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Dedicated Internet,72,72,72,6,91.67,21.01,0.565
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,MPLS WAN,3,3,3,0,100.0,7.48,0.313
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Business Voice (SIP),69,69,69,11,84.06,22.08,0.647
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Managed Security,22,22,22,2,90.91,12.05,0.549
2026-05-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Managed Cloud,50,50,50,2,96.0,17.08,0.416
2026-05-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Business Voice (SIP),8,8,8,1,87.5,44.84,0.599
2026-05-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Managed Security,17,17,17,1,94.12,33.02,0.543
2026-05-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Dedicated Internet,35,35,35,11,68.57,80.03,0.958
2026-05-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Managed Cloud,13,13,13,1,92.31,23.61,0.626
2026-05-01,CUST-028,Beacon Pipelines,Bronze,Energy,Dedicated Internet,16,16,16,3,81.25,40.78,0.78
2026-05-01,CUST-028,Beacon Pipelines,Bronze,Energy,SD-WAN,13,13,13,7,46.15,93.5,1.114
2026-05-01,CUST-028,Beacon Pipelines,Bronze,Energy,MPLS WAN,8,8,8,2,75.0,65.98,0.811
2026-05-01,CUST-028,Beacon Pipelines,Bronze,Energy,Managed Security,9,9,9,2,77.78,39.17,0.578
2026-05-01,CUST-028,Beacon Pipelines,Bronze,Energy,Managed Cloud,18,18,18,6,66.67,86.69,0.86
2026-05-01,CUST-029,Pinecrest Energy,Bronze,Energy,Dedicated Internet,11,11,11,0,100.0,45.23,0.406
2026-05-01,CUST-029,Pinecrest Energy,Bronze,Energy,Business Voice (SIP),4,4,4,1,75.0,43.99,0.696
2026-05-01,CUST-029,Pinecrest Energy,Bronze,Energy,SD-WAN,6,6,6,0,100.0,57.49,0.531
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,Managed Cloud,56,56,56,1,98.21,6.41,0.384
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,Business Voice (SIP),132,132,132,8,93.94,7.77,0.539
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,Managed Security,51,51,51,3,94.12,6.71,0.34
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,SD-WAN,144,144,144,18,87.5,11.88,0.558
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,Dedicated Internet,94,94,94,6,93.62,9.85,0.521
2026-05-01,CUST-030,Summit Retail Group,Platinum,Retail,MPLS WAN,43,43,43,3,93.02,7.93,0.496
2026-05-01,CUST-031,Crestview Pipelines,Silver,Energy,Managed Security,6,6,6,0,100.0,21.65,0.298
2026-05-01,CUST-031,Crestview Pipelines,Silver,Energy,Managed Cloud,16,16,16,2,87.5,39.7,0.575
2026-05-01,CUST-031,Crestview Pipelines,Silver,Energy,Dedicated Internet,6,6,6,0,100.0,15.54,0.334
2026-05-01,CUST-031,Crestview Pipelines,Silver,Energy,Business Voice (SIP),14,14,14,4,71.43,33.54,0.722
2026-05-01,CUST-031,Crestview Pipelines,Silver,Energy,SD-WAN,39,39,39,6,84.62,29.77,0.646
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,MPLS WAN,12,12,12,0,100.0,11.66,0.398
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,Managed Cloud,12,12,12,0,100.0,8.34,0.374
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,Managed Security,65,65,65,3,95.38,7.23,0.369
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,Business Voice (SIP),166,166,166,24,85.54,11.14,0.634
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,SD-WAN,113,113,113,11,90.27,9.29,0.522
2026-05-01,CUST-032,Meridian Distribution,Platinum,Logistics,Dedicated Internet,123,123,123,6,95.12,9.95,0.453
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,SD-WAN,72,72,72,12,83.33,24.09,0.598
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,Dedicated Internet,34,34,34,0,100.0,11.59,0.318
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,Business Voice (SIP),62,62,62,7,88.71,16.32,0.498
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,Managed Security,31,31,31,2,93.55,9.43,0.34
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,Managed Cloud,28,28,28,1,96.43,17.9,0.421
2026-05-01,CUST-033,Boreal Retail Group,Gold,Retail,MPLS WAN,42,42,42,5,88.1,17.69,0.539
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Business Voice (SIP),74,74,74,14,81.08,17.89,0.76
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Dedicated Internet,66,66,66,9,86.36,13.27,0.642
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Managed Security,31,31,31,2,93.55,9.53,0.42
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,MPLS WAN,14,14,14,3,78.57,19.27,0.724
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Managed Cloud,14,14,14,1,92.86,12.73,0.545
2026-05-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,SD-WAN,62,62,62,17,72.58,22.07,0.783
2026-05-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Dedicated Internet,74,74,74,6,91.89,16.73,0.48
2026-05-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Business Voice (SIP),66,66,66,3,95.45,16.66,0.432
2026-05-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Managed Security,3,3,3,0,100.0,6.15,0.235
2026-05-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,MPLS WAN,33,33,33,4,87.88,16.85,0.574
2026-05-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,SD-WAN,78,78,78,8,89.74,27.84,0.68
2026-05-01,CUST-036,Highland College,Platinum,Education,MPLS WAN,35,35,35,7,80.0,13.98,0.606
2026-05-01,CUST-036,Highland College,Platinum,Education,Dedicated Internet,91,91,91,5,94.51,7.94,0.42
2026-05-01,CUST-036,Highland College,Platinum,Education,Business Voice (SIP),85,85,85,9,89.41,9.16,0.551
2026-05-01,CUST-036,Highland College,Platinum,Education,Managed Security,26,26,26,2,92.31,8.8,0.389
2026-05-01,CUST-036,Highland College,Platinum,Education,SD-WAN,66,66,66,7,89.39,11.72,0.543
2026-05-01,CUST-036,Highland College,Platinum,Education,Managed Cloud,47,47,47,4,91.49,9.43,0.504
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,Dedicated Internet,101,101,101,17,83.17,16.74,0.58
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,Managed Cloud,26,26,26,5,80.77,19.84,0.691
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,Managed Security,13,13,13,3,76.92,13.19,0.599
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,Business Voice (SIP),46,46,46,6,86.96,22.76,0.626
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,MPLS WAN,65,65,65,14,78.46,23.16,0.681
2026-05-01,CUST-037,Glacier Retail Group,Gold,Retail,SD-WAN,68,68,68,18,73.53,30.43,0.737
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,MPLS WAN,30,30,30,5,83.33,37.96,0.709
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,SD-WAN,28,28,28,8,71.43,31.79,0.765
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,Managed Cloud,2,2,2,0,100.0,37.55,0.522
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,Managed Security,12,12,12,0,100.0,23.99,0.442
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,Business Voice (SIP),11,11,11,2,81.82,35.24,0.903
2026-05-01,CUST-038,Harbour Renewables,Silver,Energy,Dedicated Internet,41,41,41,8,80.49,32.06,0.916
2026-05-01,CUST-039,Quarry Academy,Silver,Education,Dedicated Internet,70,70,70,4,94.29,18.4,0.399
2026-05-01,CUST-039,Quarry Academy,Silver,Education,Managed Security,23,23,23,0,100.0,10.93,0.334
2026-05-01,CUST-039,Quarry Academy,Silver,Education,Managed Cloud,17,17,17,1,94.12,15.84,0.339
2026-05-01,CUST-039,Quarry Academy,Silver,Education,SD-WAN,68,68,68,9,86.76,26.17,0.562
2026-05-01,CUST-039,Quarry Academy,Silver,Education,MPLS WAN,38,38,38,2,94.74,25.87,0.447
2026-05-01,CUST-039,Quarry Academy,Silver,Education,Business Voice (SIP),62,62,62,4,93.55,25.61,0.463
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Managed Security,14,14,14,2,85.71,25.53,0.536
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,SD-WAN,23,23,23,6,73.91,18.59,1.138
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Dedicated Internet,64,64,64,7,89.06,17.47,0.501
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Managed Cloud,16,16,16,3,81.25,16.67,0.571
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,MPLS WAN,6,6,6,1,83.33,22.11,0.529
2026-05-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Business Voice (SIP),60,60,60,5,91.67,26.34,0.671
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,SD-WAN,7,7,7,0,100.0,29.2,0.469
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Business Voice (SIP),23,20,20,1,95.0,19.53,0.448
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Dedicated Internet,35,33,33,0,100.0,21.81,0.47
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,MPLS WAN,19,15,15,2,86.67,18.61,0.494
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Managed Security,2,2,2,1,50.0,48.89,0.679
2026-06-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Managed Cloud,12,12,12,2,83.33,26.29,0.528
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,SD-WAN,6,5,5,1,80.0,40.31,0.61
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,MPLS WAN,2,2,2,1,50.0,95.1,0.879
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,Managed Security,4,4,4,1,75.0,48.18,0.603
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,Managed Cloud,14,14,14,1,92.86,15.27,0.333
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,Dedicated Internet,7,6,6,1,83.33,19.81,0.473
2026-06-01,CUST-002,Westgate Care Group,Silver,Healthcare,Business Voice (SIP),8,7,7,0,100.0,20.92,0.478
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,Managed Security,57,54,54,5,90.74,11.03,0.517
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,SD-WAN,115,108,110,28,74.55,16.13,0.799
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,MPLS WAN,29,27,28,5,82.14,9.27,0.608
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,Business Voice (SIP),98,95,95,12,87.37,10.69,0.685
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,Dedicated Internet,156,149,151,30,80.13,12.41,0.726
2026-06-01,CUST-003,Juniper Polytechnic,Platinum,Education,Managed Cloud,47,44,45,10,77.78,17.1,0.563
2026-06-01,CUST-004,Heritage College,Bronze,Education,Managed Security,16,13,14,3,78.57,31.43,0.633
2026-06-01,CUST-004,Heritage College,Bronze,Education,Managed Cloud,17,15,15,3,80.0,35.58,0.602
2026-06-01,CUST-004,Heritage College,Bronze,Education,Dedicated Internet,32,28,29,4,86.21,49.09,0.622
2026-06-01,CUST-004,Heritage College,Bronze,Education,MPLS WAN,5,4,5,1,80.0,79.17,0.594
2026-06-01,CUST-004,Heritage College,Bronze,Education,SD-WAN,28,25,26,8,69.23,72.99,0.891
2026-06-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Dedicated Internet,7,6,6,0,100.0,33.01,0.453
2026-06-01,CUST-005,Bluewater Health Network,Silver,Healthcare,SD-WAN,28,27,27,3,88.89,22.96,0.517
2026-06-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Managed Security,20,19,19,0,100.0,25.42,0.326
2026-06-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Business Voice (SIP),33,32,33,3,90.91,32.93,0.478
2026-06-01,CUST-006,Northshore Utilities,Silver,Public Sector,Managed Security,6,6,6,0,100.0,35.7,0.35
2026-06-01,CUST-006,Northshore Utilities,Silver,Public Sector,SD-WAN,30,28,28,4,85.71,34.12,0.67
2026-06-01,CUST-006,Northshore Utilities,Silver,Public Sector,Business Voice (SIP),53,47,47,2,95.74,23.05,0.451
2026-06-01,CUST-006,Northshore Utilities,Silver,Public Sector,MPLS WAN,10,10,10,1,90.0,18.52,0.464
2026-06-01,CUST-006,Northshore Utilities,Silver,Public Sector,Dedicated Internet,39,37,37,8,78.38,31.45,0.719
2026-06-01,CUST-007,Ashford Renewables,Bronze,Energy,SD-WAN,11,8,9,3,66.67,84.72,0.847
2026-06-01,CUST-007,Ashford Renewables,Bronze,Energy,Dedicated Internet,27,24,25,4,84.0,42.96,0.549
2026-06-01,CUST-007,Ashford Renewables,Bronze,Energy,Business Voice (SIP),6,4,4,2,50.0,109.88,0.853
2026-06-01,CUST-007,Ashford Renewables,Bronze,Energy,Managed Cloud,18,15,15,1,93.33,32.98,0.463
2026-06-01,CUST-007,Ashford Renewables,Bronze,Energy,Managed Security,17,15,15,4,73.33,42.26,0.776
2026-06-01,CUST-008,Maple College,Gold,Education,MPLS WAN,22,20,20,2,90.0,26.22,0.557
2026-06-01,CUST-008,Maple College,Gold,Education,Managed Security,6,6,6,0,100.0,4.0,0.191
2026-06-01,CUST-008,Maple College,Gold,Education,SD-WAN,52,48,48,12,75.0,19.22,0.685
2026-06-01,CUST-008,Maple College,Gold,Education,Business Voice (SIP),26,25,25,0,100.0,11.32,0.395
2026-06-01,CUST-008,Maple College,Gold,Education,Managed Cloud,17,15,15,1,93.33,16.3,0.369
2026-06-01,CUST-008,Maple College,Gold,Education,Dedicated Internet,47,45,45,8,82.22,14.66,1.025
2026-06-01,CUST-009,Dominion Outfitters,Silver,Retail,Business Voice (SIP),37,34,34,3,91.18,23.01,0.416
2026-06-01,CUST-009,Dominion Outfitters,Silver,Retail,SD-WAN,14,13,13,0,100.0,27.97,0.472
2026-06-01,CUST-009,Dominion Outfitters,Silver,Retail,Managed Cloud,7,7,7,0,100.0,23.96,0.263
2026-06-01,CUST-009,Dominion Outfitters,Silver,Retail,Dedicated Internet,19,18,18,0,100.0,28.02,0.36
2026-06-01,CUST-009,Dominion Outfitters,Silver,Retail,Managed Security,5,5,5,1,80.0,28.44,0.687
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Dedicated Internet,34,31,31,1,96.77,20.55,0.506
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Business Voice (SIP),47,46,46,5,89.13,12.89,0.474
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Managed Security,28,28,28,1,96.43,17.09,0.338
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,MPLS WAN,57,54,54,8,85.19,19.31,0.574
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Managed Cloud,34,33,33,3,90.91,15.66,0.6
2026-06-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,SD-WAN,78,73,73,7,90.41,16.82,0.623
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,Business Voice (SIP),9,9,9,0,100.0,17.97,0.437
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,Managed Cloud,12,11,11,0,100.0,34.45,0.399
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,SD-WAN,37,30,31,5,83.87,43.39,0.781
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,Managed Security,8,8,8,1,87.5,28.41,0.454
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,Dedicated Internet,53,50,50,4,92.0,28.33,0.49
2026-06-01,CUST-011,Prairie Health Network,Silver,Healthcare,MPLS WAN,18,18,18,1,94.44,15.04,0.387
2026-06-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Managed Security,8,8,8,0,100.0,34.57,0.456
2026-06-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Managed Cloud,4,4,4,0,100.0,15.04,0.434
2026-06-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Business Voice (SIP),64,60,61,8,86.89,30.98,0.643
2026-06-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Dedicated Internet,32,30,30,5,83.33,26.92,0.614
2026-06-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,SD-WAN,95,86,89,33,62.92,45.99,0.933
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,SD-WAN,38,34,35,6,82.86,20.51,0.652
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,Business Voice (SIP),30,26,27,5,81.48,21.64,0.524
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,Managed Cloud,57,55,55,1,98.18,11.95,0.392
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,Managed Security,36,36,36,4,88.89,13.65,0.407
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,Dedicated Internet,25,25,25,2,92.0,27.05,0.568
2026-06-01,CUST-013,Nordic School Board,Gold,Public Sector,MPLS WAN,16,16,16,5,68.75,14.44,0.657
2026-06-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Business Voice (SIP),112,106,106,15,85.85,10.18,0.593
2026-06-01,CUST-014,Riverbend Polytechnic,Platinum,Education,SD-WAN,150,145,145,35,75.86,13.23,0.723
2026-06-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Dedicated Internet,61,58,58,11,81.03,13.27,0.704
